Date,AAPL,ADI,AMZN,BKR,GM,GOOG,GS,INDA,IVOG,JPM,KRE,KULR,LLY,META,MNSO,MSFT,NVDA,SHOP,SPY,TSLA,TSM,UNH,USXF,VO,VOT,XLV
2021-01-21,133.83900451660156,148.376220703125,165.34950256347656,20.268856048583984,53.69328308105469,94.22394561767578,262.2047119140625,38.90165710449219,92.69103240966797,121.16952514648438,51.31925964355469,1.2400000095367432,193.45816040039062,271.83160400390625,27.879457473754883,217.46006774902344,13.832393646240234,119.81500244140625,362.8909606933594,281.663330078125,125.02993774414062,335.2751159667969,30.798160552978516,201.84898376464844,213.06991577148438,110.8003921508789
2021-01-22,135.99032592773438,144.92042541503906,164.6114959716797,19.927297592163086,54.00522232055664,94.7121810913086,262.2228088378906,38.48285675048828,93.14013671875,120.2348861694336,51.9556999206543,1.3600000143051147,197.08163452148438,273.4554443359375,27.925416946411133,218.40731811523438,13.677783966064453,119.66999816894531,361.60650634765625,282.21331787109375,120.35155487060547,328.23907470703125,30.749486923217773,201.48159790039062,213.1381378173828,110.47158813476562
2021-01-25,139.75503540039062,143.18788146972656,164.6999969482422,18.92059898376465,52.04582595825195,94.62998962402344,256.4689025878906,37.850013732910156,92.60893249511719,118.73406982421875,51.53438949584961,1.559999942779541,203.0187225341797,276.9520568847656,31.24374008178711,221.8678436279297,13.618685722351074,120.59200286865234,363.03271484375,293.6000061035156,121.63765716552734,328.4846496582031,30.754257202148438,201.36854553222656,213.0991668701172,111.1949691772461
2021-01-26,139.98971557617188,144.3242645263672,166.30650329589844,18.52510643005371,50.72981262207031,95.51879119873047,255.30909729003906,37.840702056884766,91.38232421875,118.2488021850586,50.8172607421875,1.6399999856948853,203.3724822998047,280.9766540527344,28.302288055419922,224.57437133789062,13.401238441467285,115.97699737548828,362.46600341796875,294.36334228515625,118.03101348876953,324.04583740234375,30.58055877685547,199.29595947265625,210.2053680419922,110.78162384033203
2021-01-27,138.9140625,137.3754119873047,161.62899780273438,18.345338821411133,48.0977897644043,91.21176147460938,247.67044067382812,37.04964065551758,88.62969970703125,114.90569305419922,49.069278717041016,1.409999966621399,198.44879150390625,271.1044006347656,26.941865921020508,225.12533569335938,12.885047912597656,109.20800018310547,353.6071472167969,288.0533447265625,113.45514678955078,314.4880676269531,29.650985717773438,194.27467346191406,203.7259521484375,107.41831970214844
2021-01-28,134.0541534423828,138.9868621826172,161.88099670410156,18.51612091064453,49.75498580932617,92.82198333740234,249.20179748535156,37.61734390258789,89.75489044189453,116.9277114868164,49.94774627685547,1.3799999952316284,200.88671875,263.9915771484375,28.513708114624023,230.95407104492188,13.017959594726562,112.05699920654297,356.6482238769531,278.4766540527344,117.26680755615234,319.361328125,30.10431480407715,196.76173400878906,206.9218292236328,108.98723602294922
2021-01-29,129.03778076171875,137.2356719970703,160.30999755859375,18.057716369628906,49.404056549072266,91.45838928222656,245.7132568359375,36.42609786987305,88.01639556884766,115.63361358642578,48.73760223388672,1.3300000429153442,198.83119201660156,257.3469543457031,28.954923629760742,224.21670532226562,12.956866264343262,109.85900115966797,349.50830078125,264.510009765625,113.25010681152344,315.04522705078125,29.604217529296875,193.86956787109375,204.5054168701172,108.06656646728516
2021-02-01,131.16949462890625,141.47393798828125,167.1439971923828,18.255455017089844,50.213157653808594,94.72713470458984,248.93907165527344,37.896541595458984,89.952880859375,116.48736572265625,49.62504959106445,1.25,194.2134552001953,261.012939453125,28.688352584838867,231.6500244140625,13.203489303588867,114.49299621582031,355.3260803222656,279.9366760253906,118.04033660888672,315.4420166015625,30.156810760498047,197.28932189941406,208.7925567626953,108.47991943359375
2021-02-02,132.0006561279297,141.464599609375,169.0,18.327362060546875,51.392696380615234,96.03045654296875,260.030029296875,38.79928207397461,91.23262023925781,120.07310485839844,50.86208724975586,1.2799999713897705,188.87864685058594,266.0636291503906,27.612886428833008,231.5146942138672,13.522431373596191,123.53500366210938,360.3504333496094,290.92999267578125,119.69918823242188,319.8996887207031,30.74089241027832,200.41697692871094,213.3135223388672,108.78995513916016
2021-02-03,130.9739227294922,137.46856689453125,165.62649536132812,19.235193252563477,52.88417053222656,103.1329345703125,261.461669921875,39.09709548950195,90.93803405761719,121.44808197021484,51.30131530761719,1.4600000381469727,188.30502319335938,265.6352844238281,28.605627059936523,234.88818359375,13.496247291564941,122.41600036621094,360.6337890625,284.89666748046875,118.82315826416016,319.1157531738281,30.72467041015625,200.55833435058594,212.1930389404297,108.01959228515625
